date	team	site	o:team	line	total	points	o:points
20190109 	Hawks 	away 	Nets 	9.0 	227.0 	100 	116
20190109 	Pelicans 	home 	Cavaliers 	-15.0 	224.5 	140 	124
20190109 	Cavaliers 	away 	Pelicans 	15.0 	224.5 	124 	140
20190109 	Rockets 	home 	Bucks 	1.5 	225.5 	109 	116
20190109 	Bucks 	away 	Rockets 	-1.5 	225.5 	116 	109
20190109 	Trailblazers 	home 	Bulls 	-10.0 	209.0 	124 	112
20190109 	Bulls 	away 	Trailblazers 	10.0 	209.0 	112 	124
20190109 	Wizards 	home 	Seventysixers 	2.5 	228.5 	123 	106
20190109 	Seventysixers 	away 	Wizards 	-2.5 	228.5 	106 	123
20190110 	Heat 	home 	Celtics 	1.5 	212.5 	115 	99
20190110 	Celtics 	away 	Heat 	-1.5 	212.5 	99 	115
20190110 	Kings 	home 	Pistons 	-7.5 	220.5 	112 	102
20190110 	Pistons 	away 	Kings 	7.5 	220.5 	102 	112
20190110 	Nuggets 	home 	Clippers 	-5.5 	226.5 	121 	100
20190110 	Clippers 	away 	Nuggets 	5.5 	226.5 	100 	121
20190110 	Spurs 	home 	Thunder 	1.0 	225.0 	154 	147
20190110 	Thunder 	away 	Spurs 	-1.0 	225.0 	147 	154
20190111 	Jazz 	home 	Lakers 	-9.0 	215.0 	113 	95
20190111 	Lakers 	away 	Jazz 	9.0 	215.0 	95 	113
20190111 	Knicks 	home 	Pacers 	8.5 	220.0 	106 	121
20190111 	Pacers 	away 	Knicks 	-8.5 	220.0 	121 	106
20190111 	Raptors 	home 	Nets 	-10.0 	224.5 	122 	105
20190111 	Nets 	away 	Raptors 	10.0 	224.5 	105 	122
20190111 	Rockets 	home 	Cavaliers 	-14.0 	218.0 	141 	113
20190111 	Cavaliers 	away 	Rockets 	14.0 	218.0 	113 	141
20190111 	Seventysixers 	home 	Hawks 	-10.0 	234.0 	121 	123
20190111 	Hawks 	away 	Seventysixers 	10.0 	234.0 	123 	121
20190111 	Timberwolves 	home 	Mavericks 	-4.5 	224.5 	115 	119
20190111 	Mavericks 	away 	Timberwolves 	4.5 	224.5 	119 	115
20190111 	Trailblazers 	home 	Hornets 	-6.5 	223.0 	127 	96
20190111 	Hornets 	away 	Trailblazers 	6.5 	223.0 	96 	127
20190111 	Warriors 	home 	Bulls 	-16.5 	219.5 	146 	109
20190111 	Bulls 	away 	Warriors 	16.5 	219.5 	109 	146
20190111 	Wizards 	home 	Bucks 	2.0 	226.0 	113 	106
20190111 	Bucks 	away 	Wizards 	-2.0 	226.0 	106 	113
20190112 	Clippers 	home 	Pistons 	-6.5 	219.0 	104 	109
20190112 	Pistons 	away 	Clippers 	6.5 	219.0 	109 	104
20190112 	Heat 	home 	Grizzlies 	-4.0 	196.5 	112 	108
20190112 	Grizzlies 	away 	Heat 	4.0 	196.5 	108 	112
20190112 	Jazz 	home 	Bulls 	-11.0 	207.5 	110 	102
20190112 	Bulls 	away 	Jazz 	11.0 	207.5 	102 	110
20190112 	Kings 	home 	Hornets 	-6.0 	233.5 	104 	97
20190112 	Hornets 	away 	Kings 	6.0 	233.5 	97 	104
20190112 	Magic 	home 	Celtics 	6.5 	213.0 	105 	103
20190112 	Celtics 	away 	Magic 	-6.5 	213.0 	103 	105
20190112 	Suns 	home 	Nuggets 	9.0 	217.5 	102 	93
20190112 	Nuggets 	away 	Suns 	-9.0 	217.5 	93 	102
20190112 	Thunder 	home 	Spurs 	-6.0 	227.0 	122 	112
20190112 	Spurs 	away 	Thunder 	6.0 	227.0 	112 	122
20190112 	Timberwolves 	home 	Pelicans 	0.0 	234.0 	110 	106
20190112 	Pelicans 	away 	Timberwolves 	0.0 	234.0 	106 	110
20190113 	Hawks 	home 	Bucks 	10.0 	232.0 	114 	133
20190113 	Bucks 	away 	Hawks 	-10.0 	232.0 	133 	114
20190113 	Knicks 	home 	Seventysixers 	6.5 	227.5 	105 	108
20190113 	Seventysixers 	away 	Knicks 	-6.5 	227.5 	108 	105
20190113 	Lakers 	home 	Cavaliers 	-10.5 	217.5 	95 	101
20190113 	Cavaliers 	away 	Lakers 	10.5 	217.5 	101 	95
20190113 	Magic 	home 	Rockets 	5.5 	215.5 	116 	109
20190113 	Rockets 	away 	Magic 	-5.5 	215.5 	109 	116
20190113 	Mavericks 	home 	Warriors 	5.5 	229.0 	114 	119
20190113 	Warriors 	away 	Mavericks 	-5.5 	229.0 	119 	114
20190113 	Nuggets 	home 	Trailblazers 	-4.5 	217.5 	116 	113
20190113 	Trailblazers 	away 	Nuggets 	4.5 	217.5 	113 	116
20190113 	Wizards 	home 	Raptors 	5.5 	227.0 	138 	140
20190113 	Raptors 	away 	Wizards 	-5.5 	227.0 	140 	138
20190114 	Clippers 	home 	Pelicans 	0.0 	238.5 	117 	121
20190114 	Pelicans 	away 	Clippers 	0.0 	238.5 	121 	117
20190114 	Jazz 	home 	Pistons 	-7.5 	208.5 	100 	94
20190114 	Pistons 	away 	Jazz 	7.5 	208.5 	94 	100
20190114 	Kings 	home 	Trailblazers 	-3.0 	226.5 	115 	107
20190114 	Trailblazers 	away 	Kings 	3.0 	226.5 	107 	115
20190114 	Nets 	home 	Celtics 	2.0 	217.0 	109 	102
20190114 	Celtics 	away 	Nets 	-2.0 	217.0 	102 	109
20190114 	Rockets 	home 	Grizzlies 	-6.5 	206.0 	112 	94
20190114 	Grizzlies 	away 	Rockets 	6.5 	206.0 	94 	112
20190114 	Spurs 	home 	Hornets 	-8.5 	220.5 	93 	108
20190114 	Hornets 	away 	Spurs 	8.5 	220.5 	108 	93
20190115 	Bucks 	home 	Heat 	-9.0 	217.5 	124 	86
20190115 	Heat 	away 	Bucks 	9.0 	217.5 	86 	124
20190115 	Hawks 	home 	Thunder 	7.5 	235.0 	142 	126
20190115 	Thunder 	away 	Hawks 	-7.5 	235.0 	126 	142
20190115 	Lakers 	home 	Bulls 	-7.0 	213.5 	107 	100
20190115 	Bulls 	away 	Lakers 	7.0 	213.5 	100 	107
20190115 	Nuggets 	home 	Warriors 	2.5 	228.5 	111 	142
20190115 	Warriors 	away 	Nuggets 	-2.5 	228.5 	142 	111
20190115 	Pacers 	home 	Suns 	-10.5 	219.5 	131 	97
20190115 	Suns 	away 	Pacers 	10.5 	219.5 	97 	131
20190115 	Seventysixers 	home 	Timberwolves 	-6.5 	234.0 	149 	107
20190115 	Timberwolves 	away 	Seventysixers 	6.5 	234.0 	107 	149
20190116 	Celtics 	home 	Raptors 	-3.0 	223.5 	117 	108
20190116 	Raptors 	away 	Celtics 	3.0 	223.5 	108 	117
20190116 	Clippers 	home 	Jazz 	-1.0 	224.5 	109 	129
20190116 	Jazz 	away 	Clippers 	1.0 	224.5 	129 	109
20190116 	Grizzlies 	home 	Bucks 	6.0 	211.5 	101 	111
20190116 	Bucks 	away 	Grizzlies 	-6.0 	211.5 	111 	101
20190116 	Mavericks 	home 	Spurs 	0.0 	217.0 	101 	105
20190116 	Spurs 	away 	Mavericks 	0.0 	217.0 	105 	101
20190116 	Pistons 	home 	Magic 	-4.0 	208.0 	120 	115
20190116 	Magic 	away 	Pistons 	4.0 	208.0 	115 	120
20190116 	Rockets 	home 	Nets 	-4.5 	226.5 	142 	145
20190116 	Nets 	away 	Rockets 	4.5 	226.5 	145 	142
20190116 	Trailblazers 	home 	Cavaliers 	-13.0 	216.5 	129 	112
20190116 	Cavaliers 	away 	Trailblazers 	13.0 	216.5 	112 	129
20190116 	Warriors 	home 	Pelicans 	-7.0 	241.5 	147 	140
20190116 	Pelicans 	away 	Warriors 	7.0 	241.5 	140 	147
20190117 	Hornets 	home 	Kings 	-3.0 	229.0 	114 	95
20190117 	Kings 	away 	Hornets 	3.0 	229.0 	95 	114
20190117 	Nuggets 	home 	Bulls 	-14.0 	214.0 	135 	105
20190117 	Bulls 	away 	Nuggets 	14.0 	214.0 	105 	135
20190117 	Pacers 	home 	Seventysixers 	-2.5 	224.5 	96 	120
20190117 	Seventysixers 	away 	Pacers 	2.5 	224.5 	120 	96
20190117 	Raptors 	home 	Suns 	-8.0 	222.5 	111 	109
20190117 	Suns 	away 	Raptors 	8.0 	222.5 	109 	111
20190117 	Thunder 	home 	Lakers 	-10.0 	227.0 	128 	138
20190117 	Lakers 	away 	Thunder 	10.0 	227.0 	138 	128
20190117 	Wizards 	home 	Knicks 	-7.0 	227.5 	101 	100
20190117 	Knicks 	away 	Wizards 	7.0 	227.5 	100 	101
20190118 	Celtics 	home 	Grizzlies 	-10.0 	208.0 	122 	116
20190118 	Grizzlies 	away 	Celtics 	10.0 	208.0 	116 	122
20190118 	Clippers 	home 	Warriors 	7.0 	241.5 	94 	112
20190118 	Warriors 	away 	Clippers 	-7.0 	241.5 	112 	94
20190118 	Jazz 	home 	Cavaliers 	-15.5 	214.0 	115 	99
20190118 	Cavaliers 	away 	Jazz 	15.5 	214.0 	99 	115
20190118 	Magic 	home 	Nets 	0.0 	217.0 	115 	117
20190118 	Nets 	away 	Magic 	0.0 	217.0 	117 	115
20190118 	Pistons 	home 	Heat 	-2.5 	206.5 	98 	93
20190118 	Heat 	away 	Pistons 	2.5 	206.5 	93 	98
20190118 	Timberwolves 	home 	Spurs 	-1.0 	226.5 	113 	116
20190118 	Spurs 	away 	Timberwolves 	1.0 	226.5 	116 	113
20190118 	Trailblazers 	home 	Pelicans 	-4.0 	236.0 	128 	112
20190118 	Pelicans 	away 	Trailblazers 	4.0 	236.0 	112 	128
20190119 	Bulls 	home 	Heat 	4.0 	208.5 	103 	117
20190119 	Heat 	away 	Bulls 	-4.0 	208.5 	117 	103
20190119 	Hawks 	home 	Celtics 	8.0 	225.5 	105 	113
20190119 	Celtics 	away 	Hawks 	-8.0 	225.5 	113 	105
20190119 	Hornets 	home 	Suns 	-7.0 	225.0 	135 	115
20190119 	Suns 	away 	Hornets 	7.0 	225.0 	115 	135
20190119 	Magic 	home 	Bucks 	9.5 	221.5 	108 	118
20190119 	Bucks 	away 	Magic 	-9.5 	221.5 	118 	108
20190119 	Nuggets 	home 	Cavaliers 	-18.5 	218.0 	124 	102
20190119 	Cavaliers 	away 	Nuggets 	18.5 	218.0 	102 	124
20190119 	Pacers 	home 	Mavericks 	-8.0 	214.5 	111 	99
20190119 	Mavericks 	away 	Pacers 	8.0 	214.5 	99 	111
20190119 	Pistons 	home 	Kings 	1.5 	221.5 	101 	103
20190119 	Kings 	away 	Pistons 	-1.5 	221.5 	103 	101
20190119 	Raptors 	home 	Grizzlies 	-12.5 	209.5 	119 	90
20190119 	Grizzlies 	away 	Raptors 	12.5 	209.5 	90 	119
20190119 	Rockets 	home 	Lakers 	-7.0 	230.0 	138 	134
20190119 	Lakers 	away 	Rockets 	7.0 	230.0 	134 	138
20190119 	Seventysixers 	home 	Thunder 	-1.5 	234.5 	115 	117
20190119 	Thunder 	away 	Seventysixers 	1.5 	234.5 	117 	115
20190120 	Pacers 	home 	Hornets 	-8.0 	218.5 	120 	95
20190120 	Hornets 	away 	Pacers 	8.0 	218.5 	95 	120
20190120 	Spurs 	home 	Clippers 	-8.0 	221.5 	95 	103
20190120 	Clippers 	away 	Spurs 	8.0 	221.5 	103 	95
20190120 	Timberwolves 	home 	Suns 	-10.0 	230.0 	116 	114
20190120 	Suns 	away 	Timberwolves 	10.0 	230.0 	114 	116
20190121 	Bucks 	home 	Mavericks 	-11.0 	224.5 	116 	106
20190121 	Mavericks 	away 	Bucks 	11.0 	224.5 	106 	116
20190121 	Cavaliers 	home 	Bulls 	2.5 	211.5 	88 	104
20190121 	Bulls 	away 	Cavaliers 	-2.5 	211.5 	104 	88
20190121 	Celtics 	home 	Heat 	-8.0 	212.5 	107 	99
20190121 	Heat 	away 	Celtics 	8.0 	212.5 	99 	107
20190121 	Grizzlies 	home 	Pelicans 	-3.0 	219.0 	85 	105
20190121 	Pelicans 	away 	Grizzlies 	3.0 	219.0 	105 	85
20190121 	Hawks 	home 	Magic 	-1.0 	222.0 	103 	122
20190121 	Magic 	away 	Hawks 	1.0 	222.0 	122 	103
20190121 	Jazz 	home 	Trailblazers 	-5.0 	215.0 	104 	109
20190121 	Trailblazers 	away 	Jazz 	5.0 	215.0 	109 	104
20190121 	Knicks 	home 	Thunder 	9.0 	226.5 	109 	127
20190121 	Thunder 	away 	Knicks 	-9.0 	226.5 	127 	109
20190121 	Lakers 	home 	Warriors 	12.5 	235.0 	111 	130
20190121 	Warriors 	away 	Lakers 	-12.5 	235.0 	130 	111
20190121 	Nets 	home 	Kings 	-3.5 	230.0 	123 	94
20190121 	Kings 	away 	Nets 	3.5 	230.0 	94 	123
20190121 	Seventysixers 	home 	Rockets 	-5.0 	233.5 	121 	93
20190121 	Rockets 	away 	Seventysixers 	5.0 	233.5 	93 	121
20190121 	Wizards 	home 	Pistons 	-6.0 	214.0 	101 	87
20190121 	Pistons 	away 	Wizards 	6.0 	214.0 	87 	101
20190122 	Mavericks 	home 	Clippers 	-4.0 	222.0 	106 	98
20190122 	Clippers 	away 	Mavericks 	4.0 	222.0 	98 	106
20190122 	Raptors 	home 	Kings 	-11.0 	228.5 	120 	105
20190122 	Kings 	away 	Raptors 	11.0 	228.5 	105 	120
20190122 	Suns 	home 	Timberwolves 	6.0 	228.5 	91 	118
20190122 	Timberwolves 	away 	Suns 	-6.0 	228.5 	118 	91
20190122 	Thunder 	home 	Trailblazers 	-6.0 	228.0 	123 	114
20190122 	Trailblazers 	away 	Thunder 	6.0 	228.0 	114 	123
20190123 	Bulls 	home 	Hawks 	-1.0 	222.5 	101 	121
20190123 	Hawks 	away 	Bulls 	1.0 	222.5 	121 	101
20190123 	Celtics 	home 	Cavaliers 	-17.5 	216.5 	123 	103
20190123 	Cavaliers 	away 	Celtics 	17.5 	216.5 	103 	123
20190123 	Grizzlies 	home 	Hornets 	0.0 	210.0 	107 	118
20190123 	Hornets 	away 	Grizzlies 	0.0 	210.0 	118 	107
20190123 	Heat 	home 	Clippers 	-5.0 	215.5 	99 	111
20190123 	Clippers 	away 	Heat 	5.0 	215.5 	111 	99
20190123 	Jazz 	home 	Nuggets 	-4.5 	217.5 	114 	108
20190123 	Nuggets 	away 	Jazz 	4.5 	217.5 	108 	114
20190123 	Knicks 	home 	Rockets 	7.0 	226.0 	110 	114
20190123 	Rockets 	away 	Knicks 	-7.0 	226.0 	114 	110
20190123 	Nets 	home 	Magic 	-5.0 	219.0 	114 	110
20190123 	Magic 	away 	Nets 	5.0 	219.0 	110 	114
20190123 	Pacers 	home 	Raptors 	-5.0 	217.0 	110 	106
20190123 	Raptors 	away 	Pacers 	5.0 	217.0 	106 	110
20190123 	Pelicans 	home 	Pistons 	-4.0 	220.5 	94 	98
20190123 	Pistons 	away 	Pelicans 	4.0 	220.5 	98 	94
20190123 	Seventysixers 	home 	Spurs 	-2.5 	226.0 	122 	120
20190123 	Spurs 	away 	Seventysixers 	2.5 	226.0 	120 	122
20190124 	Lakers 	home 	Timberwolves 	1.5 	229.0 	105 	120
20190124 	Timberwolves 	away 	Lakers 	-1.5 	229.0 	120 	105
20190124 	Suns 	home 	Trailblazers 	8.5 	220.5 	106 	120
20190124 	Trailblazers 	away 	Suns 	-8.5 	220.5 	120 	106
20190124 	Thunder 	home 	Pelicans 	-12.0 	237.0 	122 	116
20190124 	Pelicans 	away 	Thunder 	12.0 	237.0 	116 	122
20190124 	Wizards 	home 	Warriors 	9.0 	235.0 	118 	126
20190124 	Warriors 	away 	Wizards 	-9.0 	235.0 	126 	118
20190125 	Bucks 	home 	Hornets 	-11.0 	228.5 	108 	99
20190125 	Hornets 	away 	Bucks 	11.0 	228.5 	99 	108
20190125 	Bulls 	home 	Clippers 	5.0 	220.5 	101 	106
20190125 	Clippers 	away 	Bulls 	-5.0 	220.5 	106 	101
20190125 	Cavaliers 	home 	Heat 	8.5 	207.5 	94 	100
20190125 	Heat 	away 	Cavaliers 	-8.5 	207.5 	100 	94
20190125 	Grizzlies 	home 	Kings 	-1.0 	212.5 	96 	99
20190125 	Kings 	away 	Grizzlies 	1.0 	212.5 	99 	96
20190125 	Jazz 	home 	Timberwolves 	-9.5 	218.5 	106 	102
20190125 	Timberwolves 	away 	Jazz 	9.5 	218.5 	102 	106
20190125 	Magic 	home 	Wizards 	-3.0 	217.5 	91 	95
20190125 	Wizards 	away 	Magic 	3.0 	217.5 	95 	91
20190125 	Mavericks 	home 	Pistons 	-4.5 	207.5 	106 	101
20190125 	Pistons 	away 	Mavericks 	4.5 	207.5 	101 	106
20190125 	Nets 	home 	Knicks 	-9.0 	221.0 	109 	99
20190125 	Knicks 	away 	Nets 	9.0 	221.0 	99 	109
20190125 	Nuggets 	home 	Suns 	-16.5 	224.0 	132 	95
20190125 	Suns 	away 	Nuggets 	16.5 	224.0 	95 	132
20190125 	Rockets 	home 	Raptors 	1.5 	228.5 	121 	119
20190125 	Raptors 	away 	Rockets 	-1.5 	228.5 	119 	121
20190126 	Celtics 	home 	Warriors 	3.5 	229.5 	111 	115
20190126 	Warriors 	away 	Celtics 	-3.5 	229.5 	115 	111
20190126 	Grizzlies 	home 	Pacers 	4.5 	204.0 	106 	103
20190126 	Pacers 	away 	Grizzlies 	-4.5 	204.0 	103 	106
20190126 	Nuggets 	home 	Seventysixers 	-10.5 	228.0 	126 	110
20190126 	Seventysixers 	away 	Nuggets 	10.5 	228.0 	110 	126
20190126 	Pelicans 	home 	Spurs 	4.5 	228.0 	114 	126
20190126 	Spurs 	away 	Pelicans 	-4.5 	228.0 	126 	114
20190126 	Trailblazers 	home 	Hawks 	-9.0 	228.5 	120 	111
20190126 	Hawks 	away 	Trailblazers 	9.0 	228.5 	111 	120
20190127 	Bulls 	home 	Cavaliers 	-5.0 	210.0 	101 	104
20190127 	Cavaliers 	away 	Bulls 	5.0 	210.0 	104 	101
20190127 	Clippers 	home 	Kings 	-5.0 	230.0 	122 	108
20190127 	Kings 	away 	Clippers 	5.0 	230.0 	108 	122
20190127 	Knicks 	home 	Heat 	5.5 	209.5 	97 	106
20190127 	Heat 	away 	Knicks 	-5.5 	209.5 	106 	97
20190127 	Lakers 	home 	Suns 	-8.0 	227.5 	116 	102
20190127 	Suns 	away 	Lakers 	8.0 	227.5 	102 	116
20190127 	Mavericks 	home 	Raptors 	3.5 	220.0 	120 	123
20190127 	Raptors 	away 	Mavericks 	-3.5 	220.0 	123 	120
20190127 	Rockets 	home 	Magic 	-8.5 	221.0 	103 	98
20190127 	Magic 	away 	Rockets 	8.5 	221.0 	98 	103
20190127 	Spurs 	home 	Wizards 	-5.0 	222.5 	132 	119
20190127 	Wizards 	away 	Spurs 	5.0 	222.5 	119 	132
20190127 	Thunder 	home 	Bucks 	-1.0 	232.5 	118 	112
20190127 	Bucks 	away 	Thunder 	1.0 	232.5 	112 	118
20190127 	Timberwolves 	home 	Jazz 	4.5 	219.0 	111 	125
20190127 	Jazz 	away 	Timberwolves 	-4.5 	219.0 	125 	111
20190128 	Celtics 	home 	Nets 	-9.0 	219.5 	112 	104
20190128 	Nets 	away 	Celtics 	9.0 	219.5 	104 	112
20190128 	Clippers 	home 	Hawks 	-6.0 	233.0 	118 	123
20190128 	Hawks 	away 	Clippers 	6.0 	233.0 	123 	118
20190128 	Grizzlies 	home 	Nuggets 	5.5 	206.5 	92 	95
20190128 	Nuggets 	away 	Grizzlies 	-5.5 	206.5 	95 	92
20190128 	Hornets 	home 	Knicks 	-11.5 	217.5 	101 	92
20190128 	Knicks 	away 	Hornets 	11.5 	217.5 	92 	101
20190128 	Pacers 	home 	Warriors 	8.5 	228.5 	100 	132
20190128 	Warriors 	away 	Pacers 	-8.5 	228.5 	132 	100
20190129 	Cavaliers 	home 	Wizards 	6.5 	219.0 	116 	113
20190129 	Wizards 	away 	Cavaliers 	-6.5 	219.0 	113 	116
20190129 	Lakers 	home 	Seventysixers 	8.0 	229.5 	105 	121
20190129 	Seventysixers 	away 	Lakers 	-8.0 	229.5 	121 	105
20190129 	Magic 	home 	Thunder 	5.5 	222.0 	117 	126
20190129 	Thunder 	away 	Magic 	-5.5 	222.0 	126 	117
20190129 	Nets 	home 	Bulls 	-6.5 	220.0 	122 	117
20190129 	Bulls 	away 	Nets 	6.5 	220.0 	117 	122
20190129 	Pistons 	home 	Bucks 	7.5 	218.0 	105 	115
20190129 	Bucks 	away 	Pistons 	-7.5 	218.0 	115 	105
20190129 	Rockets 	home 	Pelicans 	-10.0 	234.0 	116 	121
20190129 	Pelicans 	away 	Rockets 	10.0 	234.0 	121 	116
20190129 	Spurs 	home 	Suns 	-13.0 	226.0 	126 	124
20190129 	Suns 	away 	Spurs 	13.0 	226.0 	124 	126
20190130 	Celtics 	home 	Hornets 	-7.5 	218.0 	126 	94
20190130 	Hornets 	away 	Celtics 	7.5 	218.0 	94 	126
20190130 	Heat 	home 	Bulls 	-10.0 	206.0 	89 	105
20190130 	Bulls 	away 	Heat 	10.0 	206.0 	105 	89
20190130 	Kings 	home 	Hawks 	-5.5 	236.5 	135 	113
20190130 	Hawks 	away 	Kings 	5.5 	236.5 	113 	135
20190130 	Knicks 	home 	Mavericks 	7.0 	215.0 	90 	114
20190130 	Mavericks 	away 	Knicks 	-7.0 	215.0 	114 	90
20190130 	Pelicans 	home 	Nuggets 	8.0 	225.0 	99 	105
20190130 	Nuggets 	away 	Pelicans 	-8.0 	225.0 	105 	99
20190130 	Timberwolves 	home 	Grizzlies 	-3.0 	208.0 	99 	97
20190130 	Grizzlies 	away 	Timberwolves 	3.0 	208.0 	97 	99
20190130 	Trailblazers 	home 	Jazz 	0.0 	218.5 	132 	105
20190130 	Jazz 	away 	Trailblazers 	0.0 	218.5 	105 	132
20190130 	Wizards 	home 	Pacers 	-1.0 	217.0 	107 	89
20190130 	Pacers 	away 	Wizards 	1.0 	217.0 	89 	107
20190131 	Clippers 	home 	Lakers 	2.0 	230.0 	120 	123
20190131 	Lakers 	away 	Clippers 	-2.0 	230.0 	123 	120
20190131 	Magic 	home 	Pacers 	-3.5 	207.5 	107 	100
20190131 	Pacers 	away 	Magic 	3.5 	207.5 	100 	107
20190131 	Pistons 	home 	Mavericks 	-4.5 	205.5 	93 	89
20190131 	Mavericks 	away 	Pistons 	4.5 	205.5 	89 	93
20190131 	Raptors 	home 	Bucks 	-2.5 	229.5 	92 	105
20190131 	Bucks 	away 	Raptors 	2.5 	229.5 	105 	92
20190131 	Spurs 	home 	Nets 	-7.5 	227.5 	117 	114
20190131 	Nets 	away 	Spurs 	7.5 	227.5 	114 	117
20190131 	Warriors 	home 	Seventysixers 	-8.0 	240.0 	104 	113
20190131 	Seventysixers 	away 	Warriors 	8.0 	240.0 	113 	104
20190201 	Heat 	home 	Thunder 	5.0 	219.5 	102 	118
20190201 	Thunder 	away 	Heat 	-5.0 	219.5 	118 	102
20190201 	Hornets 	home 	Grizzlies 	-7.5 	204.0 	100 	92
20190201 	Grizzlies 	away 	Hornets 	7.5 	204.0 	92 	100
20190201 	Jazz 	home 	Hawks 	-12.0 	227.0 	128 	112
20190201 	Hawks 	away 	Jazz 	12.0 	227.0 	112 	128
20190201 	Knicks 	home 	Celtics 	13.5 	215.0 	99 	113
20190201 	Celtics 	away 	Knicks 	-13.5 	215.0 	113 	99
20190201 	Nuggets 	home 	Rockets 	-4.5 	227.0 	136 	122
20190201 	Rockets 	away 	Nuggets 	4.5 	227.0 	122 	136
20190202 	Cavaliers 	home 	Mavericks 	8.5 	210.0 	98 	111
20190202 	Mavericks 	away 	Cavaliers 	-8.5 	210.0 	111 	98
20190202 	Heat 	home 	Pacers 	-1.5 	204.0 	88 	95
20190202 	Pacers 	away 	Heat 	1.5 	204.0 	95 	88
20190202 	Hornets 	home 	Bulls 	-6.5 	217.5 	125 	118
20190202 	Bulls 	away 	Hornets 	6.5 	217.5 	118 	125
20190202 	Jazz 	home 	Rockets 	-7.0 	223.0 	98 	125
20190202 	Rockets 	away 	Jazz 	7.0 	223.0 	125 	98
20190202 	Kings 	home 	Seventysixers 	2.5 	233.5 	115 	108
20190202 	Seventysixers 	away 	Kings 	-2.5 	233.5 	108 	115
20190202 	Magic 	home 	Nets 	-3.0 	218.0 	102 	89
20190202 	Nets 	away 	Magic 	3.0 	218.0 	89 	102
20190202 	Pistons 	home 	Clippers 	-1.5 	215.0 	101 	111
20190202 	Clippers 	away 	Pistons 	1.5 	215.0 	111 	101
20190202 	Spurs 	home 	Pelicans 	-10.5 	229.5 	113 	108
20190202 	Pelicans 	away 	Spurs 	10.5 	229.5 	108 	113
20190202 	Suns 	home 	Hawks 	-2.0 	232.0 	112 	118
20190202 	Hawks 	away 	Suns 	2.0 	232.0 	118 	112
20190202 	Timberwolves 	home 	Nuggets 	1.0 	220.5 	106 	107
20190202 	Nuggets 	away 	Timberwolves 	-1.0 	220.5 	107 	106
20190202 	Warriors 	home 	Lakers 	-13.5 	234.0 	115 	101
20190202 	Lakers 	away 	Warriors 	13.5 	234.0 	101 	115
20190202 	Wizards 	home 	Bucks 	7.0 	229.0 	115 	131
20190202 	Bucks 	away 	Wizards 	-7.0 	229.0 	131 	115
20190203 	Celtics 	home 	Thunder 	-4.0 	228.0 	134 	129
20190203 	Thunder 	away 	Celtics 	4.0 	228.0 	129 	134
20190203 	Knicks 	home 	Grizzlies 	2.0 	199.5 	84 	96
20190203 	Grizzlies 	away 	Knicks 	-2.0 	199.5 	96 	84
20190203 	Raptors 	home 	Clippers 	-11.0 	226.0 	121 	103
20190203 	Clippers 	away 	Raptors 	11.0 	226.0 	103 	121
20190204 	Kings 	home 	Spurs 	1.5 	229.5 	127 	112
20190204 	Spurs 	away 	Kings 	-1.5 	229.5 	112 	127
20190204 	Nets 	home 	Bucks 	7.5 	228.0 	94 	113
20190204 	Bucks 	away 	Nets 	-7.5 	228.0 	113 	94
20190204 	Pelicans 	home 	Pacers 	2.0 	217.5 	107 	109
20190204 	Pacers 	away 	Pelicans 	-2.0 	217.5 	109 	107
20190204 	Pistons 	home 	Nuggets 	1.5 	210.0 	129 	103
20190204 	Nuggets 	away 	Pistons 	-1.5 	210.0 	103 	129
20190204 	Suns 	home 	Rockets 	8.5 	228.0 	110 	118
20190204 	Rockets 	away 	Suns 	-8.5 	228.0 	118 	110
20190204 	Wizards 	home 	Hawks 	-6.0 	233.0 	129 	137
20190204 	Hawks 	away 	Wizards 	6.0 	233.0 	137 	129
20190205 	Cavaliers 	home 	Celtics 	10.5 	210.0 	96 	103
20190205 	Celtics 	away 	Cavaliers 	-10.5 	210.0 	103 	96
20190205 	Grizzlies 	home 	Timberwolves 	1.0 	206.5 	108 	106
20190205 	Timberwolves 	away 	Grizzlies 	-1.0 	206.5 	106 	108
20190205 	Hornets 	home 	Clippers 	-3.0 	226.0 	115 	117
20190205 	Clippers 	away 	Hornets 	3.0 	226.0 	117 	115
20190205 	Knicks 	home 	Pistons 	4.0 	205.0 	92 	105
20190205 	Pistons 	away 	Knicks 	-4.0 	205.0 	105 	92
20190205 	Pacers 	home 	Lakers 	2.0 	218.0 	136 	94
20190205 	Lakers 	away 	Pacers 	-2.0 	218.0 	94 	136
20190205 	Seventysixers 	home 	Raptors 	-2.5 	229.0 	107 	119
20190205 	Raptors 	away 	Seventysixers 	2.5 	229.0 	119 	107
20190205 	Thunder 	home 	Magic 	-9.5 	224.5 	132 	122
20190205 	Magic 	away 	Thunder 	9.5 	224.5 	122 	132
20190205 	Trailblazers 	home 	Heat 	-6.5 	213.0 	108 	118
20190205 	Heat 	away 	Trailblazers 	6.5 	213.0 	118 	108
20190206 	Bucks 	home 	Wizards 	-12.0 	230.5 	148 	129
20190206 	Wizards 	away 	Bucks 	12.0 	230.5 	129 	148
20190206 	Bulls 	home 	Pelicans 	1.5 	227.0 	120 	125
20190206 	Pelicans 	away 	Bulls 	-1.5 	227.0 	125 	120
20190206 	Jazz 	home 	Suns 	-15.5 	217.0 	116 	88
