date	team	site	o:team	line	total	points	o:points
20171023 	Heat 	home 	Hawks 	-11.0 	205.0 	104 	93
20171023 	Hawks 	away 	Heat 	11.0 	205.0 	93 	104
20171023 	Mavericks 	home 	Warriors 	13.5 	217.5 	103 	133
20171023 	Warriors 	away 	Mavericks 	-13.5 	217.5 	133 	103
20171023 	Nuggets 	home 	Wizards 	-3.5 	223.0 	104 	109
20171023 	Wizards 	away 	Nuggets 	3.5 	223.0 	109 	104
20171023 	Pistons 	home 	Seventysixers 	-3.5 	214.0 	86 	97
20171023 	Seventysixers 	away 	Pistons 	3.5 	214.0 	97 	86
20171023 	Rockets 	home 	Grizzlies 	-7.5 	211.0 	90 	98
20171023 	Grizzlies 	away 	Rockets 	7.5 	211.0 	98 	90
20171023 	Spurs 	home 	Raptors 	-3.0 	202.0 	101 	97
20171023 	Raptors 	away 	Spurs 	3.0 	202.0 	97 	101
20171023 	Suns 	home 	Kings 	1.0 	209.0 	117 	115
20171023 	Kings 	away 	Suns 	-1.0 	209.0 	115 	117
20171024 	Cavaliers 	home 	Bulls 	-14.5 	208.0 	119 	112
20171024 	Bulls 	away 	Cavaliers 	14.5 	208.0 	112 	119
20171024 	Celtics 	home 	Knicks 	-8.5 	206.5 	110 	89
20171024 	Knicks 	away 	Celtics 	8.5 	206.5 	89 	110
20171024 	Clippers 	home 	Jazz 	-5.0 	196.5 	102 	84
20171024 	Jazz 	away 	Clippers 	5.0 	196.5 	84 	102
20171024 	Magic 	home 	Nets 	-4.5 	229.5 	125 	121
20171024 	Nets 	away 	Magic 	4.5 	229.5 	121 	125
20171024 	Timberwolves 	home 	Pacers 	-10.5 	219.5 	107 	130
20171024 	Pacers 	away 	Timberwolves 	10.5 	219.5 	130 	107
20171024 	Trailblazers 	home 	Pelicans 	-5.0 	217.0 	103 	93
20171024 	Pelicans 	away 	Trailblazers 	5.0 	217.0 	93 	103
20171025 	Heat 	home 	Spurs 	3.5 	196.5 	100 	117
20171025 	Spurs 	away 	Heat 	-3.5 	196.5 	117 	100
20171025 	Hornets 	home 	Nuggets 	1.5 	211.0 	110 	93
20171025 	Nuggets 	away 	Hornets 	-1.5 	211.0 	93 	110
20171025 	Lakers 	home 	Wizards 	5.5 	228.5 	102 	99
20171025 	Wizards 	away 	Lakers 	-5.5 	228.5 	99 	102
20171025 	Mavericks 	home 	Grizzlies 	3.0 	197.0 	103 	94
20171025 	Grizzlies 	away 	Mavericks 	-3.0 	197.0 	94 	103
20171025 	Nets 	home 	Cavaliers 	7.0 	224.0 	112 	107
20171025 	Cavaliers 	away 	Nets 	-7.0 	224.0 	107 	112
20171025 	Pistons 	home 	Timberwolves 	-3.0 	209.0 	122 	101
20171025 	Timberwolves 	away 	Pistons 	3.0 	209.0 	101 	122
20171025 	Seventysixers 	home 	Rockets 	3.0 	220.0 	104 	105
20171025 	Rockets 	away 	Seventysixers 	-3.0 	220.0 	105 	104
20171025 	Suns 	home 	Jazz 	7.0 	203.5 	97 	88
20171025 	Jazz 	away 	Suns 	-7.0 	203.5 	88 	97
20171025 	Thunder 	home 	Pacers 	-14.0 	217.0 	114 	96
20171025 	Pacers 	away 	Thunder 	14.0 	217.0 	96 	114
20171025 	Warriors 	home 	Raptors 	-12.0 	228.5 	117 	112
20171025 	Raptors 	away 	Warriors 	12.0 	228.5 	112 	117
20171026 	Bucks 	home 	Celtics 	-4.0 	205.5 	89 	96
20171026 	Celtics 	away 	Bucks 	4.0 	205.5 	96 	89
20171026 	Bulls 	home 	Hawks 	-2.5 	200.0 	91 	86
20171026 	Hawks 	away 	Bulls 	2.5 	200.0 	86 	91
20171026 	Grizzlies 	home 	Mavericks 	-7.5 	195.0 	96 	91
20171026 	Mavericks 	away 	Grizzlies 	7.5 	195.0 	91 	96
20171026 	Kings 	home 	Pelicans 	0.0 	206.0 	106 	114
20171026 	Pelicans 	away 	Kings 	0.0 	206.0 	114 	106
20171026 	Trailblazers 	home 	Clippers 	-1.0 	211.5 	103 	104
20171026 	Clippers 	away 	Trailblazers 	1.0 	211.5 	104 	103
20171027 	Hawks 	home 	Nuggets 	7.0 	207.5 	100 	105
20171027 	Nuggets 	away 	Hawks 	-7.0 	207.5 	105 	100
20171027 	Hornets 	home 	Rockets 	3.0 	212.5 	93 	109
20171027 	Rockets 	away 	Hornets 	-3.0 	212.5 	109 	93
20171027 	Knicks 	home 	Nets 	-2.0 	220.5 	107 	86
20171027 	Nets 	away 	Knicks 	2.0 	220.5 	86 	107
20171027 	Lakers 	home 	Raptors 	6.0 	221.0 	92 	101
20171027 	Raptors 	away 	Lakers 	-6.0 	221.0 	101 	92
20171027 	Magic 	home 	Spurs 	5.0 	206.5 	114 	87
20171027 	Spurs 	away 	Magic 	-5.0 	206.5 	87 	114
20171027 	Timberwolves 	home 	Thunder 	2.0 	218.5 	119 	116
20171027 	Thunder 	away 	Timberwolves 	-2.0 	218.5 	116 	119
20171027 	Warriors 	home 	Wizards 	-12.0 	230.5 	120 	117
20171027 	Wizards 	away 	Warriors 	12.0 	230.5 	117 	120
20171028 	Bulls 	home 	Thunder 	9.0 	203.5 	69 	101
20171028 	Thunder 	away 	Bulls 	-9.0 	203.5 	101 	69
20171028 	Clippers 	home 	Pistons 	-7.5 	206.5 	87 	95
20171028 	Pistons 	away 	Clippers 	7.5 	206.5 	95 	87
20171028 	Grizzlies 	home 	Rockets 	-2.0 	203.0 	103 	89
20171028 	Rockets 	away 	Grizzlies 	2.0 	203.0 	89 	103
20171028 	Heat 	home 	Celtics 	1.5 	204.5 	90 	96
20171028 	Celtics 	away 	Heat 	-1.5 	204.5 	96 	90
20171028 	Jazz 	home 	Lakers 	-11.0 	202.0 	96 	81
20171028 	Lakers 	away 	Jazz 	11.0 	202.0 	81 	96
20171028 	Mavericks 	home 	Seventysixers 	1.0 	207.0 	110 	112
20171028 	Seventysixers 	away 	Mavericks 	-1.0 	207.0 	112 	110
20171028 	Pelicans 	home 	Cavaliers 	2.5 	219.5 	123 	101
20171028 	Cavaliers 	away 	Pelicans 	-2.5 	219.5 	101 	123
20171028 	Trailblazers 	home 	Suns 	-11.0 	219.5 	114 	107
20171028 	Suns 	away 	Trailblazers 	11.0 	219.5 	107 	114
20171029 	Cavaliers 	home 	Knicks 	-10.5 	208.5 	95 	114
20171029 	Knicks 	away 	Cavaliers 	10.5 	208.5 	114 	95
20171029 	Hawks 	home 	Bucks 	5.5 	203.5 	106 	117
20171029 	Bucks 	away 	Hawks 	-5.5 	203.5 	117 	106
20171029 	Hornets 	home 	Magic 	-3.5 	211.5 	120 	113
20171029 	Magic 	away 	Hornets 	3.5 	211.5 	113 	120
20171029 	Kings 	home 	Wizards 	5.0 	210.0 	83 	110
20171029 	Wizards 	away 	Kings 	-5.0 	210.0 	110 	83
20171029 	Nets 	home 	Nuggets 	4.5 	222.0 	111 	124
20171029 	Nuggets 	away 	Nets 	-4.5 	222.0 	124 	111
20171029 	Pacers 	home 	Spurs 	6.5 	206.0 	97 	94
20171029 	Spurs 	away 	Pacers 	-6.5 	206.0 	94 	97
20171029 	Warriors 	home 	Pistons 	-13.0 	222.0 	107 	115
20171029 	Pistons 	away 	Warriors 	13.0 	222.0 	115 	107
20171030 	Celtics 	home 	Spurs 	-3.5 	195.0 	108 	94
20171030 	Spurs 	away 	Celtics 	3.5 	195.0 	94 	108
20171030 	Clippers 	home 	Warriors 	6.0 	223.0 	113 	141
20171030 	Warriors 	away 	Clippers 	-6.0 	223.0 	141 	113
20171030 	Grizzlies 	home 	Hornets 	-6.0 	194.5 	99 	104
20171030 	Hornets 	away 	Grizzlies 	6.0 	194.5 	104 	99
20171030 	Heat 	home 	Timberwolves 	3.0 	216.5 	122 	125
20171030 	Timberwolves 	away 	Heat 	-3.0 	216.5 	125 	122
20171030 	Jazz 	home 	Mavericks 	-8.5 	190.5 	104 	89
20171030 	Mavericks 	away 	Jazz 	8.5 	190.5 	89 	104
20171030 	Knicks 	home 	Nuggets 	4.0 	211.0 	116 	110
20171030 	Nuggets 	away 	Knicks 	-4.0 	211.0 	110 	116
20171030 	Pelicans 	home 	Magic 	-7.5 	223.0 	99 	115
20171030 	Magic 	away 	Pelicans 	7.5 	223.0 	115 	99
20171030 	Rockets 	home 	Seventysixers 	-6.5 	218.0 	107 	115
20171030 	Seventysixers 	away 	Rockets 	6.5 	218.0 	115 	107
20171030 	Trailblazers 	home 	Raptors 	-2.5 	212.0 	85 	99
20171030 	Raptors 	away 	Trailblazers 	2.5 	212.0 	99 	85
20171031 	Bucks 	home 	Thunder 	2.0 	209.5 	91 	110
20171031 	Thunder 	away 	Bucks 	-2.0 	209.5 	110 	91
20171031 	Lakers 	home 	Pistons 	3.0 	207.5 	113 	93
20171031 	Pistons 	away 	Lakers 	-3.0 	207.5 	93 	113
20171031 	Nets 	home 	Suns 	-4.5 	231.0 	114 	122
20171031 	Suns 	away 	Nets 	4.5 	231.0 	122 	114
20171031 	Pacers 	home 	Kings 	-5.5 	207.0 	101 	83
20171031 	Kings 	away 	Pacers 	5.5 	207.0 	83 	101
20171101 	Cavaliers 	home 	Pacers 	-10.0 	217.5 	107 	124
20171101 	Pacers 	away 	Cavaliers 	10.0 	217.5 	124 	107
20171101 	Celtics 	home 	Kings 	-12.5 	198.5 	113 	86
20171101 	Kings 	away 	Celtics 	12.5 	198.5 	86 	113
20171101 	Clippers 	home 	Mavericks 	-10.5 	207.0 	119 	98
20171101 	Mavericks 	away 	Clippers 	10.5 	207.0 	98 	119
20171101 	Grizzlies 	home 	Magic 	-3.0 	204.5 	99 	101
20171101 	Magic 	away 	Grizzlies 	3.0 	204.5 	101 	99
20171101 	Heat 	home 	Bulls 	-9.5 	197.0 	97 	91
20171101 	Bulls 	away 	Heat 	9.5 	197.0 	91 	97
20171101 	Hornets 	home 	Bucks 	-4.0 	204.0 	126 	121
20171101 	Bucks 	away 	Hornets 	4.0 	204.0 	121 	126
20171101 	Jazz 	home 	Trailblazers 	-4.0 	194.5 	112 	103
20171101 	Trailblazers 	away 	Jazz 	4.0 	194.5 	103 	112
20171101 	Knicks 	home 	Rockets 	6.0 	215.0 	97 	119
20171101 	Rockets 	away 	Knicks 	-6.0 	215.0 	119 	97
20171101 	Nuggets 	home 	Raptors 	-1.5 	217.0 	129 	111
20171101 	Raptors 	away 	Nuggets 	1.5 	217.0 	111 	129
20171101 	Pelicans 	home 	Timberwolves 	-1.0 	224.0 	98 	104
20171101 	Timberwolves 	away 	Pelicans 	1.0 	224.0 	104 	98
20171101 	Seventysixers 	home 	Hawks 	-9.0 	211.0 	119 	109
20171101 	Hawks 	away 	Seventysixers 	9.0 	211.0 	109 	119
20171101 	Wizards 	home 	Suns 	-11.0 	227.5 	116 	122
20171101 	Suns 	away 	Wizards 	11.0 	227.5 	122 	116
20171102 	Spurs 	home 	Warriors 	8.0 	216.5 	92 	112
20171102 	Warriors 	away 	Spurs 	-8.0 	216.5 	112 	92
20171102 	Trailblazers 	home 	Lakers 	-6.5 	210.5 	113 	110
20171102 	Lakers 	away 	Trailblazers 	6.5 	210.5 	110 	113
20171103 	Hawks 	home 	Rockets 	9.0 	214.0 	104 	119
20171103 	Rockets 	away 	Hawks 	-9.0 	214.0 	119 	104
20171103 	Jazz 	home 	Raptors 	-1.5 	195.5 	100 	109
20171103 	Raptors 	away 	Jazz 	1.5 	195.5 	109 	100
20171103 	Knicks 	home 	Suns 	-4.5 	222.5 	120 	107
20171103 	Suns 	away 	Knicks 	4.5 	222.5 	107 	120
20171103 	Lakers 	home 	Nets 	-3.0 	227.0 	124 	112
20171103 	Nets 	away 	Lakers 	3.0 	227.0 	112 	124
20171103 	Magic 	home 	Bulls 	-8.0 	204.5 	83 	105
20171103 	Bulls 	away 	Magic 	8.0 	204.5 	105 	83
20171103 	Mavericks 	home 	Pelicans 	4.5 	211.0 	94 	99
20171103 	Pelicans 	away 	Mavericks 	-4.5 	211.0 	99 	94
20171103 	Nuggets 	home 	Heat 	-5.5 	213.5 	95 	94
20171103 	Heat 	away 	Nuggets 	5.5 	213.5 	94 	95
20171103 	Pistons 	home 	Bucks 	-2.0 	204.5 	105 	96
20171103 	Bucks 	away 	Pistons 	2.0 	204.5 	96 	105
20171103 	Seventysixers 	home 	Pacers 	-5.5 	220.0 	121 	110
20171103 	Pacers 	away 	Seventysixers 	5.5 	220.0 	110 	121
20171103 	Spurs 	home 	Hornets 	-4.5 	199.5 	108 	101
20171103 	Hornets 	away 	Spurs 	4.5 	199.5 	101 	108
20171103 	Thunder 	home 	Celtics 	-5.5 	204.5 	94 	101
20171103 	Celtics 	away 	Thunder 	5.5 	204.5 	101 	94
20171103 	Wizards 	home 	Cavaliers 	-3.5 	225.0 	122 	130
20171103 	Cavaliers 	away 	Wizards 	3.5 	225.0 	130 	122
20171104 	Bulls 	home 	Pelicans 	6.5 	199.5 	90 	96
20171104 	Pelicans 	away 	Bulls 	-6.5 	199.5 	96 	90
20171104 	Clippers 	home 	Grizzlies 	-5.0 	200.0 	104 	113
20171104 	Grizzlies 	away 	Clippers 	5.0 	200.0 	113 	104
20171104 	Nuggets 	home 	Warriors 	9.0 	228.5 	108 	127
20171104 	Warriors 	away 	Nuggets 	-9.0 	228.5 	127 	108
20171104 	Pistons 	home 	Kings 	-9.0 	194.0 	108 	99
20171104 	Kings 	away 	Pistons 	9.0 	194.0 	99 	108
20171104 	Timberwolves 	home 	Mavericks 	-12.5 	213.5 	112 	99
20171104 	Mavericks 	away 	Timberwolves 	12.5 	213.5 	99 	112
20171105 	Cavaliers 	home 	Hawks 	-11.5 	221.0 	115 	117
20171105 	Hawks 	away 	Cavaliers 	11.5 	221.0 	117 	115
20171105 	Clippers 	home 	Heat 	-5.0 	205.0 	101 	104
20171105 	Heat 	away 	Clippers 	5.0 	205.0 	104 	101
20171105 	Knicks 	home 	Pacers 	-1.5 	215.0 	108 	101
20171105 	Pacers 	away 	Knicks 	1.5 	215.0 	101 	108
20171105 	Lakers 	home 	Grizzlies 	1.5 	207.0 	107 	102
20171105 	Grizzlies 	away 	Lakers 	-1.5 	207.0 	102 	107
20171105 	Magic 	home 	Celtics 	3.5 	208.0 	88 	104
20171105 	Celtics 	away 	Magic 	-3.5 	208.0 	104 	88
20171105 	Raptors 	home 	Wizards 	-5.5 	214.0 	96 	107
20171105 	Wizards 	away 	Raptors 	5.5 	214.0 	107 	96
20171105 	Rockets 	home 	Jazz 	-7.0 	204.0 	137 	110
20171105 	Jazz 	away 	Rockets 	7.0 	204.0 	110 	137
20171105 	Spurs 	home 	Suns 	-10.5 	210.5 	112 	95
20171105 	Suns 	away 	Spurs 	10.5 	210.5 	95 	112
20171105 	Timberwolves 	home 	Hornets 	-5.5 	216.5 	112 	94
20171105 	Hornets 	away 	Timberwolves 	5.5 	216.5 	94 	112
20171105 	Trailblazers 	home 	Thunder 	2.5 	209.5 	103 	99
20171105 	Thunder 	away 	Trailblazers 	-2.5 	209.5 	99 	103
20171106 	Hawks 	home 	Celtics 	8.0 	205.0 	107 	110
20171106 	Celtics 	away 	Hawks 	-8.0 	205.0 	110 	107
20171106 	Suns 	home 	Nets 	0.0 	234.0 	92 	98
20171106 	Nets 	away 	Suns 	0.0 	234.0 	98 	92
20171106 	Warriors 	home 	Heat 	-16.0 	223.5 	97 	80
20171106 	Heat 	away 	Warriors 	16.0 	223.5 	80 	97
20171107 	Cavaliers 	home 	Bucks 	-5.0 	221.0 	124 	119
20171107 	Bucks 	away 	Cavaliers 	5.0 	221.0 	119 	124
20171107 	Jazz 	home 	Seventysixers 	-6.5 	204.0 	97 	104
20171107 	Seventysixers 	away 	Jazz 	6.5 	204.0 	104 	97
20171107 	Kings 	home 	Thunder 	11.0 	202.5 	94 	86
20171107 	Thunder 	away 	Kings 	-11.0 	202.5 	86 	94
20171107 	Knicks 	home 	Hornets 	2.0 	208.5 	118 	113
20171107 	Hornets 	away 	Knicks 	-2.0 	208.5 	113 	118
20171107 	Nuggets 	home 	Nets 	-12.0 	229.5 	112 	104
20171107 	Nets 	away 	Nuggets 	12.0 	229.5 	104 	112
20171107 	Pacers 	home 	Pelicans 	1.5 	218.0 	112 	117
20171107 	Pelicans 	away 	Pacers 	-1.5 	218.0 	117 	112
20171107 	Raptors 	home 	Bulls 	-11.0 	202.5 	119 	114
20171107 	Bulls 	away 	Raptors 	11.0 	202.5 	114 	119
20171107 	Spurs 	home 	Clippers 	-4.0 	203.5 	120 	107
20171107 	Clippers 	away 	Spurs 	4.0 	203.5 	107 	120
20171107 	Trailblazers 	home 	Grizzlies 	-3.0 	201.5 	97 	98
20171107 	Grizzlies 	away 	Trailblazers 	3.0 	201.5 	98 	97
20171107 	Wizards 	home 	Mavericks 	-10.0 	213.0 	99 	113
20171107 	Mavericks 	away 	Wizards 	10.0 	213.0 	113 	99
20171108 	Celtics 	home 	Lakers 	-8.5 	210.5 	107 	96
20171108 	Lakers 	away 	Celtics 	8.5 	210.5 	96 	107
20171108 	Magic 	home 	Knicks 	-8.5 	214.0 	112 	99
20171108 	Knicks 	away 	Magic 	8.5 	214.0 	99 	112
20171108 	Pistons 	home 	Pacers 	-7.0 	210.0 	114 	97
20171108 	Pacers 	away 	Pistons 	7.0 	210.0 	97 	114
20171108 	Suns 	home 	Heat 	6.5 	215.5 	115 	126
20171108 	Heat 	away 	Suns 	-6.5 	215.5 	126 	115
20171108 	Warriors 	home 	Timberwolves 	-10.5 	227.0 	125 	101
20171108 	Timberwolves 	away 	Warriors 	10.5 	227.0 	101 	125
20171109 	Kings 	home 	Seventysixers 	6.5 	207.0 	109 	108
20171109 	Seventysixers 	away 	Kings 	-6.5 	207.0 	108 	109
20171109 	Nuggets 	home 	Thunder 	1.0 	214.5 	102 	94
20171109 	Thunder 	away 	Nuggets 	-1.0 	214.5 	94 	102
20171109 	Raptors 	home 	Pelicans 	-5.0 	216.0 	122 	118
20171109 	Pelicans 	away 	Raptors 	5.0 	216.0 	118 	122
20171109 	Rockets 	home 	Cavaliers 	-5.0 	229.0 	117 	113
20171109 	Cavaliers 	away 	Rockets 	5.0 	229.0 	113 	117
20171109 	Wizards 	home 	Lakers 	-10.5 	222.0 	111 	95
20171109 	Lakers 	away 	Wizards 	10.5 	222.0 	95 	111
20171110 	Bulls 	home 	Pacers 	4.0 	203.0 	87 	105
20171110 	Pacers 	away 	Bulls 	-4.0 	203.0 	105 	87
20171110 	Celtics 	home 	Hornets 	-3.5 	204.0 	90 	87
20171110 	Hornets 	away 	Celtics 	3.5 	204.0 	87 	90
20171110 	Jazz 	home 	Heat 	-2.5 	194.0 	74 	84
20171110 	Heat 	away 	Jazz 	2.5 	194.0 	84 	74
20171110 	Pistons 	home 	Hawks 	-7.5 	209.0 	111 	104
20171110 	Hawks 	away 	Pistons 	7.5 	209.0 	104 	111
20171110 	Spurs 	home 	Bucks 	-4.5 	204.5 	87 	94
20171110 	Bucks 	away 	Spurs 	4.5 	204.5 	94 	87
20171110 	Suns 	home 	Magic 	4.0 	227.0 	112 	128
20171110 	Magic 	away 	Suns 	-4.0 	227.0 	128 	112
20171110 	Thunder 	home 	Clippers 	-6.0 	210.0 	120 	111
20171110 	Clippers 	away 	Thunder 	6.0 	210.0 	111 	120
20171110 	Trailblazers 	home 	Nets 	-8.5 	218.5 	97 	101
20171110 	Nets 	away 	Trailblazers 	8.5 	218.5 	101 	97
20171111 	Bucks 	home 	Lakers 	-6.5 	215.0 	98 	90
20171111 	Lakers 	away 	Bucks 	6.5 	215.0 	90 	98
20171111 	Jazz 	home 	Nets 	-8.0 	209.0 	114 	106
20171111 	Nets 	away 	Jazz 	8.0 	209.0 	106 	114
20171111 	Knicks 	home 	Kings 	-6.5 	203.5 	118 	91
20171111 	Kings 	away 	Knicks 	6.5 	203.5 	91 	118
20171111 	Mavericks 	home 	Cavaliers 	6.0 	216.0 	104 	111
20171111 	Cavaliers 	away 	Mavericks 	-6.0 	216.0 	111 	104
20171111 	Nuggets 	home 	Magic 	-8.5 	218.5 	125 	107
20171111 	Magic 	away 	Nuggets 	8.5 	218.5 	107 	125
20171111 	Pelicans 	home 	Clippers 	-6.0 	214.5 	111 	103
20171111 	Clippers 	away 	Pelicans 	6.0 	214.5 	103 	111
20171111 	Rockets 	home 	Grizzlies 	-6.5 	210.5 	111 	96
20171111 	Grizzlies 	away 	Rockets 	6.5 	210.5 	96 	111
20171111 	Spurs 	home 	Bulls 	-11.5 	193.0 	133 	94
20171111 	Bulls 	away 	Spurs 	11.5 	193.0 	94 	133
20171111 	Suns 	home 	Timberwolves 	9.0 	228.5 	118 	110
20171111 	Timberwolves 	away 	Suns 	-9.0 	228.5 	110 	118
20171111 	Warriors 	home 	Seventysixers 	-14.0 	231.0 	135 	114
20171111 	Seventysixers 	away 	Warriors 	14.0 	231.0 	114 	135
20171111 	Wizards 	home 	Hawks 	-11.0 	217.5 	113 	94
20171111 	Hawks 	away 	Wizards 	11.0 	217.5 	94 	113
20171112 	Celtics 	home 	Raptors 	2.5 	200.5 	95 	94
20171112 	Raptors 	away 	Celtics 	-2.5 	200.5 	94 	95
20171112 	Pacers 	home 	Rockets 	3.5 	223.0 	95 	118
20171112 	Rockets 	away 	Pacers 	-3.5 	223.0 	118 	95
20171112 	Pistons 	home 	Heat 	-3.5 	202.0 	112 	103
20171112 	Heat 	away 	Pistons 	3.5 	202.0 	103 	112
20171112 	Thunder 	home 	Mavericks 	-11.5 	208.0 	112 	99
20171112 	Mavericks 	away 	Thunder 	11.5 	208.0 	99 	112
20171113 	Bucks 	home 	Grizzlies 	-4.0 	203.0 	110 	103
20171113 	Grizzlies 	away 	Bucks 	4.0 	203.0 	103 	110
20171113 	Clippers 	home 	Seventysixers 	-2.0 	218.5 	105 	109
20171113 	Seventysixers 	away 	Clippers 	2.0 	218.5 	109 	105
20171113 	Jazz 	home 	Timberwolves 	4.0 	207.5 	98 	109
